1534	1.115
1535	1.625
1536	1.067
1537	1.008
1538	0.8443
1539	0.5606
1540	0.8485
1541	0.8935
1542	1.049
1543	0.6333
1544	0.6132
1545	0.5335
1546	1.042
1547	1.18
1548	0.6126
1549	0.8634
1550	0.9163
1551	0.3079
1552	0.7991
1553	1.311
1554	1.058
1555	1.118
1556	0.7422
1557	0.8585
1558	0.628
1559	-0.1306
1560	-0.1267
1561	0.575
1562	0.7353
1563	0.697
1564	0.2574
1565	0.07961
1566	0.4533
1567	0.6194
1568	0.8204
1569	-0.1059
1570	0.09368
1571	0.2012
1572	0.5235
1573	0.8766
1574	0.4775
1575	0.6896
1576	0.6497
1577	0.396
1578	0.6654
1579	0.5298
1580	1.404
1581	1.269
1582	1.157
1583	1.445
1584	1.045
1585	1.756
1586	1.96
1587	1.582
1588	1.032
1589	1.323
1590	1.163
1591	1.33
1592	0.2985
1593	0.9473
1594	0.515
1595	0.4264
1596	0.3399
1597	0.7244
1598	0.4287
1599	0.5288
1600	0.3384
1601	0.707
1602	0.1848
1603	0.538
1604	0.5568
1605	0.5356
1606	0.3843
1607	0.8308
1608	0.7176
1609	0.1216
1610	-0.1565
1611	0.4781
1612	-0.325
1613	0.1223
1614	-0.1189
1615	-0.4783
1616	0.5442
1617	0.05794
1618	0.736
1619	0.9001
1620	0.7946
1621	0.882
1622	0.306
1623	1.155
1624	0.5899
1625	0.2977
1626	0.7402
1627	0.3771
1628	0.2517
1629	0.8394
1630	0.467
1631	0.7841
1632	0.5342
1633	0.4756
1634	0.8269
1635	0.5115
1636	0.9173
1637	0.2926
1638	1.048
1639	1.306
1640	0.811
1641	0.504
1642	0.4822
1643	0.8044
1644	1.232
1645	0.9016
1646	0.7127
1647	0.8104
1648	0.6026
1649	0.8377
1650	0.8233
1651	1.188
1652	0.7544
1653	0.5107
1654	0.5017
1655	1.179
1656	0.83
1657	0.9169
1658	1.025
1659	0.706
1660	1.111
1661	0.9158
1662	0.8057
1663	1.391
1664	0.6829
1665	0.9301
1666	1.149
1667	0.8944
1668	0.6162
1669	1.248
1670	1.265
1671	1.167
1672	1.081
1673	0.8773
1674	0.6574
1675	0.8623
1676	0.6052
1677	0.5012
1678	0.2508
1679	0.3682
1680	0.06059
1681	0.4104
1682	0.4636
1683	0.4917
1684	0.3237
1685	0.6442
1686	0.9064
1687	1.148
1688	1.143
1689	0.6443
1690	0.8306
1691	0.153
1692	1.316
1693	0.4388
1694	1.049
1695	0.8083
1696	0.7457
1697	1.017
1698	1.538
1699	1.055
1700	1.483
1701	1.425
1702	1.609
1703	1.18
1704	1.16
1705	0.5494
1706	0.3166
1707	0.2723
1708	0.1607
1709	0.3809
1710	0.1866
1711	0.1941
1712	-0.2674
1713	-0.3857
1714	0.06089
1715	0.9645
1716	0.4401
1717	0.7131
1718	1.167
1719	0.6158
1720	0.5262
1721	0.6657
1722	0.566
1723	0.451
1724	0.7645
1725	0.4329
1726	-0.0646
1727	0.4317
1728	0.2337
1729	0.1416
1730	0.7247
1731	0.4643
1732	0.7153
1733	0.921
1734	1.141
1735	0.9766
1736	0.7532
1737	0.8606
1738	0.4533
1739	0.6933
1740	0.4467
1741	0.6231
1742	0.8255
1743	0.704
1744	0.7353
1745	0.9955
1746	0.9003
1747	0.7714
1748	0.2069
1749	1.087
1750	0.9059
1751	1.077
1752	1.081
1753	1.51
1754	0.7257
1755	0.8371
1756	0.3819
1757	0.8443
1758	0.9589
1759	0.964
1760	0.89
1761	0.7803
1762	1.106
1763	0.215
1764	-0.124
1765	0.2373
1766	0.4631
1767	0.7228
1768	0.2219
1769	0.793
1770	1.001
1771	1.473
1772	1.434
1773	0.999
1774	0.8861
1775	1.045
1776	0.6425
1777	1.088
1778	0.7742
1779	0.6613
1780	0.3437
1781	0.981
1782	0.8184
1783	0.9325
1784	0.9265
1785	0.9283
1786	0.5544
1787	0.746
1788	0.6739
1789	0.8076
1790	0.4999
1791	1.555
1792	0.717
1793	0.5832
1794	-0.02605
1795	0.1533
1796	0.9678
1797	0.2901
1798	0.7331
1799	0.4764
1800	0.7968
1801	0.5352
1802	-0.006204
1803	0.01201
1804	0.1299
1805	-0.198
1806	0.2418
1807	0.3007
1808	0.4539
1809	0.6117
1810	-0.1227
1811	0.4126
1812	0.2181
1813	0.1765
1814	1.213
1815	0.1094
1816	0.9989
1817	0.9623
1818	0.1841
1819	0.1368
1820	0.3011
1821	0.3027
1822	0.1075
1823	0.4168
1824	0.2598
1825	0.2912
1826	-0.1233
1827	-0.2857
1828	0.4515
1829	0.9585
1830	0.3499
1831	0.1519
1832	0.5383
1833	0.263
1834	0.5251
1835	0.3397
1836	0.5476
1837	0.61
1838	0.5952
1839	0.2161
1840	0.9
1841	0.5608
1842	-0.2056
1843	0.6392
1844	0.7102
1845	0.1131
1846	0.1792
1847	0.4836
1848	-0.1149
1849	0.5124
1850	0.679
1851	1.027
1852	0.6566
1853	0.5072
1854	0.3033
1855	0.9116
1856	0.9348
1857	0.5081
1858	0.4206
1859	0.6158
1860	0.7501
1861	0.04993
1862	0.3418
1863	0.3684
1864	0.2327
1865	0.6903
1866	1.13
1867	1.502
1868	1.492
1869	1.357
1870	1.107
1871	1.239
1872	1.191
1873	1.235
1874	1.677
1875	1.176
1876	1.083
1877	1.062
1878	1.42
1879	1.162
1880	1.042
1881	0.9797
1882	1.237
1883	1.156
1884	1.339
1885	1.028
1886	1.736
1887	0.944
1888	1.623
1889	1.257
1890	1.268
1891	0.7136
1892	-0.01383
1893	0.9801
1894	0.7495
1895	1.141
1896	0.7664
1897	0.7666
1898	1.724
1899	1.677
1900	1.096
1901	1.419
1902	1.214
1903	1.259
1904	1.19
1905	1.191
1906	0.6995
1907	0.9842
1908	0.6227
1909	0.8246
1910	0.2941
1911	0.7796
1912	0.8529
1913	1.104
1914	0.6249
1915	0.1287
1916	0.2367
1917	-0.01784
1918	0.7196
1919	0.07907
1920	0.9948
1921	0.9734
1922	0.7169
1923	1.216
1924	0.6604
1925	0.6143
1926	0.07952
1927	-0.1291
1928	0.2919
1929	0.7434
1930	0.2987
1931	0.3117
1932	0.4556
1933	0.4495
1934	0.6413
1935	0.1123
1936	0.5952
1937	0.225
1938	0.4699
1939	0.981
1940	0.6704
1941	0.8172
1942	1.047
1943	0.8187
1944	0.5122
1945	0.662
1946	0.8267
1947	0.4425
1948	0.8696
1949	0.9276
1950	0.4205
1951	0.9186
1952	0.9344
1953	1.114
1954	0.5615
1955	0.918
1956	0.6386
1957	-0.1704
1958	1.006
1959	0.8783
1960	0.5302
1961	0.5016
1962	0.4268
1963	0.2674
1964	0.01782
1965	0.4702
1966	0.3702
1967	0.7617
1968	0.09882
1969	0.2237
1970	0.2391
1971	0.5398
1972	0.6431
1973	0.4385
1974	0.3526
1975	0.1864
1976	0.8433
1977	0.3033
1978	0.2427
1979	0.5817
1980	0.4938
1981	1.01
1982	0.9639
1983	0.6989
1984	0.8697
1985	0.9706
1986	0.4592
1987	-0.1112
1988	0.3965
1989	0.5101
1990	0.5926
1991	0.9391
1992	1.097
1993	0.9689
1994	0.6751
1995	0.3522
1996	0.4778
1997	0.947
1998	0.08526
1999	0.4959
2000	0.9739
2001	1.285
2002	1.363
2003	0.4213
2004	0.6679
2005	0.8617
2006	0.447
2007	0.7417
2008	0.6858
2009	0.4906
2010	1.14
2011	0.406
2012	0.4791
2013	0.1355
2014	0.1763
2015	0.1251
2016	-0.05922
2017	0.218
2018	0.4859
2019	0.5373
2020	0.8478
2021	0.5183
2022	0.9995
2023	1.355
2024	0.7878
2025	0.9532
2026	1.276
2027	0.7845
2028	1.332
2029	0.9864
2030	1.289
2031	1.029
2032	1.397
2033	0.7985
2034	1.329
2035	1.08
2036	1.548
2037	0.9199
2038	0.7206
2039	0.3828
2040	0.4658
2041	0.07206
2042	0.7401
2043	0.5991
2044	0.7643
2045	1.228
2046	0.5797
2047	0.6344
2048	0.5196
2049	0.4706
2050	0.1355
2051	1.204
2052	0.4719
2053	0.9602
2054	0.8628
2055	0.7197
2056	1.053
2057	0.7694
2058	0.8066
2059	0.6991
2060	1.057
2061	0.7602
2062	0.3276
2063	0.854
2064	0.5784
2065	0.6661
2066	0.2972
2067	0.2547
2068	0.7834
2069	0.8399
2070	0.9024
2071	0.02764
2072	0.5535
2073	0.5375
2074	0.8016
2075	0.2269
2076	-0.1975
2077	0.362
2078	0.5375
2079	0.7091
2080	0.5197
2081	0.5828
2082	0.7499
2083	0.6589
2084	0.6043
2085	0.2941
2086	0.4364
2087	0.4656
2088	0.9711
2089	0.5162
2090	0.9776
2091	0.7297
2092	-0.01393
2093	0.5078
2094	-0.1933
2095	0.1767
2096	0.2405
2097	0.1209
2098	0.37
2099	0.1704
2100	0.8198
2101	0.2892
2102	0.4075
2103	0.5283
2104	0.5657
2105	1.123
2106	0.5055
2107	0.3312
2108	0.3721
2109	0.8264
2110	0.1464
2111	0.3913
2112	0.3255
2113	0.1789
2114	0.2414
2115	0.3432
2116	0.4775
2117	0.003085
2118	0.01546
2119	0.2523
2120	0.1045
2121	0.03905
2122	-0.0599
2123	0.01986
2124	0.3129
2125	-0.2599
2126	0.1287
2127	-0.2032
2128	0.4441
2129	0.2652
2130	0.6545
2131	0.8715
2132	0.3969
2133	0.6533
2134	0.7454
2135	0.4366
2136	0.7437
2137	0.6195
2138	0.3821
2139	0.378
2140	1.107
2141	1.251
2142	1.335
2143	0.4458
2144	0.3007
2145	0.4658
2146	0.2791
2147	0.4413
2148	0.1182
2149	-0.15
2150	-0.08422
2151	-0.02751
2152	-0.415
2153	0.1867
2154	0.6129
2155	1.058
2156	0.5966
2157	0.4363
2158	0.5444
2159	0.7285
2160	0.8551
2161	1.355
2162	0.3659
2163	0.9254
2164	0.7561
2165	0.9794
2166	0.6888
2167	1.412
2168	0.9182
2169	0.4395
2170	0.505
2171	1.194
2172	0.6659
2173	0.7714
2174	0.8903
2175	1.021
2176	1.002
2177	1.04
2178	0.9119
2179	1.108
2180	0.9005
2181	0.9921
2182	0.5661
2183	1.244
2184	0.5832
2185	0.6349
2186	0.5004
2187	0.1866
2188	0.3765
2189	0.3316
2190	-0.0123
2191	-0.1552
2192	-0.02412
2193	-0.04
2194	0.5134
2195	0.04799
2196	0.4457
2197	0.2323
2198	-0.2206
2199	0.2831
2200	0.2207
2201	0.411
2202	0.7244
2203	0.6776
2204	0.7382
2205	0.09908
2206	0.8782
2207	0.9151
2208	0.5195
2209	0.7546
2210	0.6734
2211	0.4875
2212	0.6878
2213	0.4166
2214	0.1164
2215	0.8065
2216	0.9032
2217	0.8463
2218	0.6738
2219	0.7907
2220	1.033
2221	0.276
2222	0.08374
2223	0.5657
2224	0.5163
2225	0.5417
2226	1.087
2227	0.9869
2228	1.068
2229	0.3555
2230	0.4244
2231	0.3635
2232	-0.2229
2233	0.346
2234	0.1349
2235	-0.2104
2236	0.6822
2237	0.4452
2238	-0.1713
2239	0.5185
2240	1.228
2241	0.9735
2242	0.9048
2243	0.8791
2244	0.2703
2245	0.3582
2246	-0.1587
2247	0.5452
2248	0.5764
2249	0.2264
2250	0.2377
2251	0.6079
2252	0.6355
2253	0.08876
2254	0.289
2255	1.35
2256	0.7738
2257	0.8239
2258	0.7955
2259	0.2996
2260	-0.3778
2261	-0.1691
2262	0.6645
2263	0.4873
2264	0.2644
2265	0.03751
2266	0.1138
2267	0.6465
2268	0.9874
2269	1.05
2270	-0.007061
2271	0.1733
2272	0.6065
2273	-0.003734
2274	0.1447
2275	0.3459
2276	0.3159
2277	0.5975
2278	0.938
2279	0.837
2280	0.6222
2281	0.8649
2282	0.4379
2283	0.4389
2284	0.2287
2285	0.3172
2286	0.4346
2287	0.3712
2288	0.01872
2289	1.095
2290	0.4417
2291	0.4109
2292	0.3706
2293	0.8338
2294	1.441
2295	0.8476
2296	1.661
2297	0.929
2298	1.326
2299	0.7184
2300	0.8306
2301	1.302
2302	0.9492
2303	1.278
2304	1.157
2305	1.045
2306	0.7141
2307	0.6907
2308	0.3677
2309	0.09654
2310	0.4382
2311	0.5173
2312	0.5864
2313	-0.2565
2314	0.2278
2315	0.5076
2316	0.7929
2317	0.9954
2318	0.7326
2319	0.4724
2320	0.5866
2321	0.5064
2322	-0.1592
2323	0.4522
2324	0.6391
2325	0.5347
2326	0.2719
2327	0.8003
2328	0.9835
2329	1.322
2330	1.075
2331	1.257
2332	1.366
2333	0.9098
2334	0.923
2335	1.494
2336	0.8716
2337	0.9254
2338	1.691
2339	0.4342
2340	0.6034
2341	0.6604
2342	0.07885
2343	0.4745
2344	0.7028
2345	1.003
2346	0.4278
2347	0.9858
2348	1.459
2349	0.9375
2350	0.8335
2351	0.5175
2352	0.3018
2353	0.143
2354	0.5274
2355	0.8048
2356	0.8956
2357	0.2912
2358	0.7369
2359	0.4662
2360	1.152
2361	0.682
2362	0.5726
2363	0.5481
2364	1.286
2365	0.71
2366	0.8882
2367	0.5742
2368	0.5108
2369	0.97
2370	0.8592
2371	0.8416
2372	0.819
2373	0.7995
2374	0.4008
2375	0.9169
2376	1.016
2377	1.11
2378	0.3828
2379	0.5166
2380	0.3711
2381	0.1609
2382	-0.07752
2383	0.4328
2384	-0.1433
2385	0.8866
2386	0.9896
2387	1.061
2388	0.981
2389	1.33
2390	1.231
2391	1.18
2392	0.9851
2393	1.382
2394	1.493
2395	1.483
2396	1.099
2397	1.535
2398	1.339
2399	1.109
2400	1.01
2401	0.4891
2402	0.5255
2403	0.596
2404	0.6161
2405	0.5713
2406	0.6814
2407	0.5483
2408	0.4508
2409	0.7001
2410	0.4707
2411	0.454
2412	1.095
2413	0.8781
2414	1.062
2415	0.8191
2416	0.6926
2417	0.2276
2418	0.3916
2419	0.6651
2420	1.216
2421	1.042
2422	0.8494
2423	0.5939
2424	0.8355
2425	1.145
2426	0.7756
2427	0.7226
2428	0.8225
2429	0.8374
2430	0.2428
2431	0.5008
2432	0.7446
2433	0.8789
2434	0.6591
2435	0.6164
2436	0.8847
2437	0.6976
2438	0.8202
2439	0.3849
2440	0.4423
2441	0.5509
2442	0.3998
2443	0.5969
2444	0.2183
2445	0.2128
2446	0.7775
2447	0.3475
2448	0.3342
2449	0.5481
2450	0.6103
2451	0.5614
2452	1.041
2453	0.3868
2454	0.293
2455	0.2736
2456	0.02369
2457	0.6841
2458	0.5552
2459	0.912
2460	0.5127
2461	0.2575
2462	0.6448
2463	0.7244
2464	0.4203
2465	0.6863
2466	0.7944
2467	1.05
2468	1.231
2469	0.7878
2470	0.558
2471	1.065
2472	0.8502
2473	0.6327
2474	0.5793
2475	0.7586
2476	1.31
2477	0.8006
2478	0.3807
2479	0.7871
2480	0.5928
2481	0.3196
2482	0.5095
2483	1.252
2484	0.4698
2485	0.8104
2486	0.3833
2487	0.1056
2488	0.1976
2489	0.6656
2490	0.2498
2491	0.2275
2492	0.5825
2493	0.4208
2494	0.5333
2495	-0.08763
2496	0.8329
2497	0.141
2498	0.4498
2499	0.8703
2500	1.38
2501	1.106
2502	1.128
2503	0.3936
2504	0.46
2505	0.6207
2506	0.3952
2507	0.6185
2508	0.9907
2509	0.6339
2510	1.24
2511	0.733
2512	0.2041
2513	0.2556
2514	0.312
2515	0.2959
2516	-0.2259
2517	0.3786
2518	-0.2881
2519	-0.2218
2520	0.1869
2521	0.1818
2522	0.8013
2523	0.09278
2524	0.6771
2525	0.4329
2526	0.295
2527	0.7935
2528	0.3839
2529	0.06847
2530	0.1916
2531	0.5336
2532	0.6182
2533	0.6711
2534	0.6781
2535	0.2607
2536	0.147
2537	0.2677
2538	0.6243
2539	0.1337
2540	0.2363
2541	0.3471
2542	0.05733
2543	0.1807
2544	-0.001621
2545	0.2867
2546	1.096
2547	0.7052
2548	1.058
2549	0.6097
2550	0.5849
2551	0.4322
2552	1.069
2553	0.5287
2554	0.3157
2555	0.4645
2556	0.2522
2557	0.5281
2558	0.5298
2559	0.757
2560	0.8462
2561	0.709
2562	0.6945
2563	0.7738
2564	0.3691
2565	0.7382
2566	1.12
2567	0.4
2568	0.6483
2569	1.035
2570	0.5431
2571	1.136
2572	0.576
2573	0.1431
2574	0.1663
2575	0.6178
2576	0.2127
2577	0.008262
2578	0.3799
2579	0.2132
2580	-0.02791
2581	0.1584
2582	0.07631
2583	-0.03105
2584	0.5076
2585	0.3342
2586	0.5265
2587	0.8692
2588	0.6028
2589	0.5299
2590	0.6811
2591	0.5856
2592	0.7426
2593	0.7116
2594	0.5858
2595	0.4859
2596	0.8951
2597	0.8619
2598	1.127
2599	1.028
2600	0.3964
2601	0.6619
2602	0.741
2603	0.2391
2604	0.9672
2605	0.3406
2606	0.8577
2607	0.8194
2608	0.8625
2609	0.5745
2610	0.9115
2611	0.9496
2612	0.9199
2613	0.8607
2614	1.02
2615	0.7236
2616	0.6378
2617	0.7621
2618	1.008
2619	0.7703
2620	0.9717
2621	0.7438
2622	0.9588
2623	0.4306
2624	0.2537
2625	0.3232
2626	0.1527
2627	-0.09105
2628	-0.06212
2629	-0.1114
2630	0.3105
2631	0.1985
2632	0.5027
2633	0.2552
2634	0.1837
2635	0.4804
2636	0.6225
2637	0.6421
2638	0.1563
2639	0.4782
2640	0.3415
2641	0.2084
2642	0.3908
2643	1.098
2644	0.5916
2645	0.6097
2646	0.7453
2647	0.7127
2648	0.3855
2649	0.8386
2650	0.9389
2651	0.67
2652	0.8586
2653	0.7679
2654	0.5403
2655	0.8584
2656	1.283
2657	0.3225
2658	0.4422
2659	0.5407
2660	1.048
2661	0.5605
2662	0.8275
2663	1.149
2664	0.5664
2665	0.7019
2666	0.8902
2667	0.9904
2668	0.5438
2669	0.5541
2670	0.972
2671	0.7177
2672	0.4093
2673	0.2306
2674	0.7235
2675	1.14
2676	1.446
2677	1.073
2678	1.072
2679	0.7938
2680	0.9568
2681	0.9501
2682	0.5996
2683	0.9298
2684	0.5269
2685	-0.07106
2686	0.4587
2687	0.4796
2688	0.8584
2689	0.8033
2690	0.9354
2691	0.5379
2692	0.5197
2693	1.101
2694	1.102
2695	0.9577
2696	0.255
2697	0.1914
2698	0.4038
2699	0.6071
2700	0.8728
2701	0.614
2702	0.6958
2703	0.6269
2704	0.3767
2705	0.4752
2706	0.02984
2707	0.3562
2708	0.8666
2709	1.021
2710	0.2624
2711	0.2795
2712	0.8477
2713	0.3347
2714	0.5425
2715	0.7781
2716	0.5841
2717	0.2412
2718	0.8216
2719	0.8562
2720	0.653
2721	0.4875
2722	0.8167
2723	0.7883
2724	0.5565
2725	0.7364
2726	0.8571
2727	1.215
2728	1.784
2729	0.9668
2730	0.2123
2731	0.282
2732	0.7251
2733	0.664
2734	0.5604
2735	0.2924
2736	0.6715
2737	0.237
2738	0.5742
2739	0.5
2740	0.1327
2741	0.2705
2742	0.3925
2743	0.09408
2744	0.7713
2745	0.2404
2746	0.7229
2747	0.567
2748	1.007
2749	1.105
2750	1.27
2751	0.8386
2752	1.514
2753	1.237
2754	0.4644
2755	1.137
2756	1.33
2757	1.366
2758	1.784
2759	1.163
2760	1.213
2761	1.347
2762	1.501
2763	0.9763
2764	1.049
2765	0.4693
2766	1.195
2767	0.2201
2768	1.383
2769	0.7639
2770	0.4872
2771	0.7635
2772	0.6457
2773	1.326
2774	0.903
2775	0.5737
2776	0.9284
2777	1.366
2778	0.764
2779	0.853
2780	1.624
2781	1.021
2782	1.181
2783	0.7999
2784	0.7584
2785	0.2003
2786	0.4609
2787	0.7276
