0.009053	-0.028178	-0.026553	-0.000142	0.006600	-0.003500	0.020700	0.010856	0.007702	0.014917	-0.007383
0.005955	0.009053	-0.054947	0.049044	0.021600	-0.020900	0.023400	-0.017534	-0.030050	0.016883	-0.014617
0.034435	0.005955	0.002519	-0.014393	0.037600	-0.017800	0.003500	-0.003926	-0.018784	-0.001783	-0.006830
0.012420	0.034435	0.001660	0.025957	0.017600	0.023400	0.031900	0.014190	0.003329	0.012575	0.003013
0.006492	0.012420	-0.004754	0.001518	0.019600	0.059200	0.002200	0.020148	0.014830	0.003125	-0.000909
0.001104	0.006492	0.026906	0.013314	-0.028000	0.055400	0.022100	0.017403	0.016980	0.026600	0.021467
0.019700	0.001104	0.077625	0.028388	0.003500	0.008100	0.027700	0.000648	0.012779	0.013433	-0.014029
-0.030493	0.019700	0.084848	0.014977	-0.008000	0.027100	0.000500	0.005875	0.018433	0.025042	0.016089
0.022639	-0.030493	0.017359	0.021633	0.019600	-0.029200	-0.011800	-0.003541	0.007366	0.015792	0.002610
0.001518	0.022639	-0.019298	0.024339	-0.003700	0.015700	0.025600	0.019883	-0.004719	0.019817	0.029530
-0.005221	0.001518	0.029349	0.020840	0.012600	0.024400	0.018600	0.003773	0.000246	0.016908	0.027421
0.032320	-0.005221	0.046472	0.077374	0.001200	-0.008000	0.023000	0.019775	0.027056	0.011333	-0.000449
-0.004617	0.032320	-0.027465	0.032502	0.034200	-0.016700	0.028800	0.001896	0.009321	-0.004983	-0.005741
0.010676	-0.004617	0.029010	0.082782	0.017600	-0.004500	-0.012600	0.000488	-0.004287	0.025325	0.023049
-0.021390	0.010676	-0.092690	0.040162	-0.011700	0.011900	-0.015500	-0.013759	-0.009791	-0.000317	0.005376
0.015082	-0.021390	0.065418	0.149745	0.010500	0.002100	0.035300	0.002330	0.005962	0.047392	0.041827
0.026588	0.015082	0.076148	0.014998	0.008500	0.012400	-0.013100	0.012309	0.005474	0.008075	0.003250
-0.030131	0.026588	-0.008586	-0.021437	0.025500	-0.014600	-0.010000	-0.024001	-0.009412	-0.030567	-0.025609
-0.050187	-0.030131	-0.048219	-0.099487	-0.007400	0.013000	-0.014000	-0.028127	-0.004406	-0.028475	0.004281
0.006951	-0.050187	0.035166	-0.025741	-0.015100	0.019100	0.031000	-0.011403	-0.002155	-0.005600	-0.014108
0.004072	0.006951	-0.010035	0.027927	-0.015400	0.008000	-0.013300	-0.005103	-0.012373	-0.001367	0.011463
-0.033379	0.004072	0.006696	-0.033296	0.001200	0.026600	0.009100	-0.005548	0.010800	0.004275	0.028195
0.025299	-0.033379	0.006067	0.056197	-0.015700	0.011000	0.017500	0.014913	0.004289	0.000858	-0.025561
0.036043	0.025299	0.019546	0.112092	0.016600	-0.031700	0.006300	-0.003187	-0.007369	0.006900	0.005501
-0.027915	0.036043	-0.034881	0.006439	0.028500	-0.022300	0.005400	-0.018933	0.003220	0.001808	0.021548
0.010137	-0.027915	0.025429	-0.023853	-0.023300	-0.018600	0.025000	-0.005550	0.011607	-0.000600	-0.020666
-0.044845	0.010137	-0.055901	-0.059443	-0.002300	0.002500	0.017500	-0.007046	-0.018636	-0.017683	-0.005492
0.008163	-0.044845	0.000715	-0.089222	0.003100	-0.008500	0.057900	0.002589	-0.001987	-0.012350	-0.012003
0.014882	0.008163	-0.046623	-0.118249	-0.027400	0.032400	-0.045200	0.014797	0.015750	-0.021400	-0.009928
0.032662	0.014882	-0.007039	-0.031981	-0.003200	0.000000	0.019500	0.017292	0.020345	-0.004550	-0.019450
0.017322	0.032662	0.053535	-0.000946	-0.002000	-0.028600	0.011800	0.001567	0.052804	0.005600	0.035626
0.019545	0.017322	0.029955	0.037209	-0.001400	0.014400	0.001100	0.008772	0.013429	0.008400	0.005888
0.028079	0.019545	-0.016318	0.044466	-0.025500	0.017200	0.010800	0.036882	0.022905	0.003142	0.009740
0.021513	0.028079	-0.022511	-0.003806	0.029300	-0.032300	0.014100	0.002927	0.001137	0.001083	-0.022030
0.033525	0.021513	0.052793	0.016124	0.023700	-0.031700	0.012600	-0.008249	-0.002294	0.007150	-0.010976
0.001615	0.033525	-0.043305	-0.029785	0.017100	0.015800	0.008700	0.007746	-0.039500	0.016258	0.018991
0.031871	0.001615	0.012601	-0.010645	-0.017100	-0.012700	0.015900	0.005035	0.017579	-0.003800	0.005078
-0.014785	0.031871	-0.032518	-0.044618	-0.039300	-0.008300	0.040900	0.010308	0.002828	-0.015492	-0.003000
0.036247	-0.014785	0.021844	-0.023568	-0.008300	-0.004600	0.042200	0.012322	0.006639	0.002292	0.010790
0.010625	0.036247	0.032840	0.037371	0.003400	0.010100	0.037300	0.010038	0.006185	0.020567	0.019480
0.022844	0.010625	0.000372	0.063581	-0.022700	0.000400	-0.046800	0.002233	-0.016622	0.018092	0.029873
0.008249	0.022844	-0.002584	-0.021861	0.020200	-0.023700	-0.003900	-0.025036	-0.009286	-0.007575	-0.016375
0.003870	0.008249	0.015357	0.001658	0.013300	0.013500	-0.016500	-0.013116	-0.005698	0.006208	0.016804
0.013379	0.003870	0.023558	0.031502	0.050500	-0.047200	0.006800	-0.012797	-0.008290	0.031108	0.022538
0.018665	0.013379	-0.022836	-0.011242	0.027000	-0.021800	-0.001900	-0.004535	-0.004071	0.005892	0.005450
-0.009307	0.018665	-0.001269	-0.000200	-0.037300	0.026100	-0.003600	0.008584	0.003529	-0.001700	-0.003392
-0.059467	-0.009307	-0.035511	-0.077210	-0.035600	0.042700	-0.005700	-0.002234	0.014556	-0.022933	-0.010659
0.023111	-0.059467	-0.001990	0.019474	0.026000	-0.012000	0.017300	-0.006552	-0.000545	0.006092	0.009015
0.047212	0.023111	0.021205	0.003075	-0.009700	-0.038600	0.029700	0.013298	-0.000149	0.002800	0.005672
0.012417	0.047212	-0.012332	-0.032106	-0.038400	0.037000	0.045800	0.019211	0.014268	0.008508	0.028219
0.061546	0.012417	0.034821	0.011171	-0.034400	0.008900	0.005300	0.013212	0.008818	0.020425	0.028119
-0.018448	0.061546	-0.019589	-0.000912	0.032600	0.005200	0.059600	-0.014978	-0.012424	0.003808	-0.008932
0.048731	-0.018448	-0.037259	0.060927	-0.008900	-0.023600	-0.054900	-0.002372	-0.031385	0.035308	0.019438
-0.005413	0.048731	0.009389	0.036963	-0.028800	0.048600	0.002800	-0.003232	-0.011878	0.016150	0.015290
-0.051937	-0.005413	-0.004779	-0.033655	-0.009100	0.034000	0.036400	-0.015363	-0.012055	-0.013350	0.001324
0.042260	-0.051937	0.000440	-0.006129	-0.053500	-0.009500	0.045600	0.009415	-0.013194	-0.003167	-0.006896
0.059992	0.042260	0.058459	0.021457	0.058700	-0.035400	-0.026100	0.005309	0.022686	0.006775	0.008645
0.035185	0.059992	0.046518	0.045857	0.019900	-0.009800	0.039700	0.007706	0.007560	0.024292	0.007299
0.069242	0.035185	0.012694	0.008532	-0.021400	-0.007800	0.043100	0.025960	-0.012195	0.032433	0.042652
-0.047553	0.069242	-0.082110	-0.141799	0.067600	0.018700	-0.021200	-0.015842	-0.004953	-0.007458	-0.014453
0.049713	-0.047553	0.049167	0.021582	0.028600	-0.010600	0.007500	0.011431	0.016813	0.023642	0.009157
-0.039989	0.049713	-0.084082	-0.184539	-0.007100	0.028900	0.009800	0.011558	0.016212	-0.027033	-0.002873
0.031954	-0.039989	-0.016921	-0.042250	-0.049900	0.008900	0.058700	0.000698	-0.019811	-0.012758	0.000350
0.014072	0.031954	0.003733	0.017100	-0.021500	0.033600	0.109500	0.006129	-0.007485	0.004342	0.019229
-0.000237	0.014072	0.036189	-0.086831	-0.002400	-0.019600	-0.061300	0.009984	0.005361	-0.016817	0.000886
0.063459	-0.000237	0.057443	0.094346	-0.001300	-0.012800	0.009700	-0.006824	0.003640	0.019158	0.007535
0.042859	0.063459	0.026842	0.034954	-0.009600	0.004500	0.011500	-0.000353	-0.014256	0.044100	0.024782
0.004282	0.042859	0.002402	-0.017098	0.004500	0.002000	-0.014500	0.000813	0.011721	0.005450	-0.013101
-0.030260	0.004282	-0.010581	-0.155147	-0.036000	0.030700	0.016800	0.006392	-0.001837	-0.018783	0.006202
0.027774	-0.030260	-0.000134	-0.117348	-0.040600	-0.038700	0.076100	0.005546	-0.002772	-0.012850	-0.006941
-0.023430	0.027774	0.001116	0.023554	-0.044100	-0.025200	0.022300	-0.003208	-0.002925	-0.006133	-0.000826
-0.172072	-0.023430	-0.142063	-0.350594	-0.064900	0.065300	0.049900	0.013690	0.022802	-0.081575	-0.058275
0.060447	-0.172072	-0.034033	0.055182	-0.004700	-0.038000	0.014600	0.024530	0.048187	-0.033533	-0.021833
0.069043	0.060447	0.094139	0.095422	-0.021100	0.001000	-0.029300	-0.009470	0.025577	-0.023908	-0.023323
0.054542	0.069043	0.044424	0.075195	0.014600	-0.040500	-0.043900	0.001963	-0.018004	-0.001783	0.005323
0.056380	0.054542	0.032736	-0.022135	0.008200	-0.085500	0.078000	-0.001311	0.016211	0.027475	-0.008825
0.029382	0.056380	-0.004712	-0.020791	0.012100	-0.044500	-0.097700	0.003670	-0.012949	0.012475	0.001448
-0.041308	0.029382	-0.030613	0.005063	-0.050400	0.004500	-0.000900	-0.028291	-0.036585	-0.006717	-0.000218
0.030987	-0.041308	0.035945	0.117353	-0.042200	-0.022200	0.009600	0.002114	-0.001231	0.018250	0.001728
0.040035	0.030987	0.037066	0.111537	0.006600	0.071200	-0.057500	-0.001349	-0.004190	0.032608	0.022559
-0.024671	0.040035	-0.056900	-0.012801	0.034800	0.049700	-0.049500	-0.014289	-0.020876	0.005517	-0.003410
0.044999	-0.024671	0.033228	0.101638	0.034200	-0.046600	0.028400	-0.007892	-0.021659	0.029317	0.014832
-0.036523	0.044999	0.023279	-0.033058	0.024400	-0.001100	-0.013300	-0.006255	0.020247	0.000342	0.002105
-0.016708	-0.036523	-0.002451	0.004165	-0.014900	-0.013400	0.030600	-0.004604	0.000483	-0.002050	-0.009601
-0.030929	-0.016708	0.005596	-0.039750	0.028600	-0.040100	0.040200	0.004050	0.011456	-0.012317	-0.000502
0.054862	-0.030929	0.032580	0.015960	-0.066200	-0.049800	0.059200	-0.001500	-0.004742	0.008750	-0.011558
0.022228	0.054862	0.028916	0.081124	0.075700	-0.106600	0.047000	-0.004922	-0.014966	0.049067	0.028057
0.056964	0.022228	0.082701	0.114219	0.057700	-0.135200	0.084200	-0.009803	-0.006798	0.072950	0.037752
-0.045355	0.056964	-0.068377	-0.000710	0.031400	-0.008900	-0.015500	-0.004949	-0.026280	0.012367	0.008028
0.003000	-0.045355	0.022179	0.008002	0.146200	-0.207900	0.136900	0.006506	-0.012035	0.049167	0.036859
0.068306	0.003000	0.034384	-0.001564	-0.116000	0.071600	-0.036100	0.009284	0.025592	-0.004800	-0.009109
-0.040543	0.068306	-0.059074	-0.105994	-0.053000	0.149200	-0.112700	-0.009488	-0.038038	-0.047042	-0.011599
-0.034084	-0.040543	-0.030224	-0.049225	-0.045000	0.074900	-0.061900	-0.006216	0.003059	-0.022700	0.002172
0.023714	-0.034084	0.036397	0.026608	0.084600	-0.149700	0.137500	0.015253	0.019074	0.025208	0.003357
-0.024628	0.023714	-0.045133	-0.059205	-0.024500	0.087800	-0.030300	0.005232	-0.022238	-0.008867	-0.000694
0.065865	-0.024628	0.006754	-0.001754	-0.011600	-0.020800	0.064800	0.008517	-0.012800	0.010250	0.018723
-0.052781	0.065865	-0.059397	-0.097953	-0.001200	0.045700	0.026500	-0.000100	-0.007148	-0.017875	-0.007969
-0.019984	-0.052781	-0.033969	-0.081120	-0.045300	0.042300	-0.001200	0.000513	-0.018090	-0.016608	0.005638
-0.103157	-0.019984	-0.047374	-0.097292	-0.020000	0.069500	0.013000	0.011609	0.014485	-0.016375	0.000325
0.010756	-0.103157	0.028424	0.017624	0.007000	0.035300	0.130000	0.015262	0.030303	0.005292	0.040085
0.028683	0.010756	-0.002563	0.122915	0.087200	0.134300	-0.458800	0.012631	-0.005434	0.013342	0.009450
-0.101223	0.028683	-0.087477	-0.086487	-0.019200	0.056900	0.124000	0.006515	-0.004410	-0.008233	0.007123
-0.071753	-0.101223	-0.076337	-0.112072	-0.005700	0.031900	0.132800	0.001009	-0.032845	-0.004775	0.018827
0.073117	-0.071753	0.062139	0.042240	0.017300	-0.035000	-0.071400	-0.011373	-0.006799	0.002758	-0.009904
0.003608	0.073117	-0.039323	0.005658	0.049500	0.011100	-0.011100	0.003686	-0.005988	0.007142	0.007219
-0.022359	0.003608	-0.046124	-0.026454	0.065800	-0.006600	0.044300	0.001251	-0.012210	-0.002817	-0.007323
-0.020688	-0.022359	-0.021104	-0.070935	-0.033200	0.018100	0.087100	0.022686	0.021962	-0.008650	-0.002240
-0.065164	-0.020688	-0.031629	-0.014468	0.019600	0.024800	0.070800	0.009096	0.034104	0.001992	0.010563
-0.095331	-0.065164	-0.109788	-0.172610	-0.057500	-0.004200	0.126100	0.008732	0.005315	-0.021775	0.005420
0.020329	-0.095331	0.022195	0.057994	0.092400	-0.021800	-0.112600	0.022011	0.006167	0.004292	0.012642
0.071258	0.020329	0.036321	0.096816	0.016300	0.033000	-0.102500	-0.018351	-0.015633	0.002417	-0.023952
0.011270	0.071258	0.004702	0.073693	0.058500	0.011400	-0.030000	-0.008782	-0.027527	0.009058	0.010418
-0.015065	0.011270	-0.054132	0.030601	0.018000	-0.008300	0.030400	0.005134	-0.020142	0.003067	0.000646
-0.023634	-0.015065	0.003355	0.013723	-0.018600	0.029800	0.095500	0.006999	0.003693	-0.002450	-0.006867
0.040529	-0.023634	0.047548	0.053074	0.047300	0.017500	-0.017400	-0.022208	-0.004247	0.005603	0.001615
-0.056242	0.040529	0.002342	0.002549	0.045300	0.020200	0.063000	0.017313	0.033706	0.005168	0.001984
-0.014504	-0.056242	0.008327	-0.020203	-0.035100	0.001100	0.062600	0.007680	0.026448	0.003723	0.012729
-0.077394	-0.014504	-0.044581	-0.081094	0.038600	-0.011400	0.111200	0.005477	0.045760	-0.010179	0.020561
-0.085407	-0.077394	-0.106906	-0.083249	-0.053200	-0.045400	0.041600	0.010431	0.008383	-0.015869	0.013169
0.001640	-0.085407	-0.005323	0.012999	-0.016400	0.008600	0.006000	0.021057	0.015934	0.002017	0.007415
-0.113859	0.001640	-0.115024	-0.117501	0.031700	-0.024500	0.102900	0.019666	0.009529	-0.005022	0.011988
0.073919	-0.113859	0.049281	0.060896	-0.033800	-0.004800	-0.048100	-0.011244	-0.005334	-0.004076	-0.017137
0.055923	0.073919	0.042858	0.064571	0.042600	0.103200	-0.225100	-0.000670	0.000229	0.007221	-0.008294
-0.060918	0.055923	-0.034482	-0.035541	-0.006000	-0.021100	0.120300	0.025777	0.048068	0.006628	0.025868
-0.026995	-0.060918	-0.040375	-0.006630	0.007600	-0.010700	-0.016100	-0.001278	0.012642	0.006912	0.019112
-0.019522	-0.026995	-0.022695	-0.032994	-0.010300	-0.019000	0.036900	0.017298	0.012943	0.001917	0.011167
0.008108	-0.019522	-0.024574	-0.033504	0.003300	-0.017300	0.013700	-0.002384	0.002149	-0.000168	-0.015648
0.076319	0.008108	0.087057	0.079821	0.022900	0.040800	-0.106900	0.010627	0.010987	0.010517	0.005147
0.056019	0.076319	0.055620	0.065518	0.052200	0.054600	-0.171200	0.027333	0.041551	0.019750	0.024980
0.011297	0.056019	0.021098	0.052537	0.019800	0.007500	-0.043300	-0.004716	-0.016989	0.006180	-0.005010
0.020525	0.011297	0.020871	0.057418	0.046300	-0.016800	-0.009600	-0.044284	-0.030966	0.001118	-0.009292
0.019581	0.020525	0.022227	0.062104	0.028400	0.014100	0.001500	0.006340	-0.006231	0.007600	0.003260
-0.013060	0.019581	0.027190	0.004844	0.006300	0.002500	-0.002800	0.030187	0.054372	0.010785	0.013685
0.056549	-0.013060	0.059353	0.079296	0.026700	-0.004400	0.055700	-0.013349	-0.005807	0.014225	0.009395
0.011344	0.056549	0.020253	0.009480	0.023700	0.008700	0.019600	0.002231	0.015965	0.005672	-3.83E-05
0.042355	0.011344	0.072694	0.068076	-0.023600	0.051000	-0.017900	0.009350	0.038329	0.014282	0.015442
0.018862	0.042355	0.012617	0.031283	0.026500	-0.006300	0.041200	0.008581	0.001912	0.014630	0.014070
0.011029	0.018862	0.020767	0.043174	-0.010100	0.011800	-0.003800	0.010973	0.000760	0.010135	0.019115
-0.014027	0.011029	0.000347	0.008248	0.017300	0.016900	-0.004100	0.008479	0.013488	0.003665	0.000475
-0.022811	-0.014027	-0.030196	-0.089152	-0.021400	0.016300	-0.024200	-0.031742	-0.044584	-0.007890	-0.028260
0.011985	-0.022811	-0.000106	-0.023888	-0.001400	-0.015400	0.010900	-0.005720	0.006906	-0.009663	-0.015913
0.017150	0.011985	0.019831	0.001087	0.024700	0.018300	0.021600	0.003529	0.001082	0.002517	-0.012823
-0.040885	0.017150	-0.032873	-0.022358	-0.037200	0.031900	-0.024700	0.008782	-0.006289	-0.006825	-0.005445
0.001130	-0.040885	0.000286	0.037169	-0.013200	0.017000	-0.010900	0.020032	0.022061	-0.001415	-0.006025
0.012402	0.001130	0.025950	0.052613	0.029500	-0.004300	0.032800	0.002000	0.012594	0.006840	0.004990
0.013536	0.012402	0.033155	0.020011	0.002500	0.006700	-0.002900	0.007253	0.027559	0.006222	0.012362
0.041884	0.013536	0.060770	0.086275	0.040800	0.015700	-0.017200	-0.013391	0.033617	0.024565	0.029575
0.031591	0.041884	0.038943	0.043892	0.003300	0.004200	-0.037700	0.009060	0.015206	0.013233	0.007383
-0.029924	0.031591	-0.022374	-0.001817	-0.015500	0.003700	0.035600	0.005169	-0.016156	-0.001847	-0.013427
0.017581	-0.029924	0.039619	0.079848	-0.006600	0.009700	0.042300	-0.009281	-0.000782	0.011940	0.005660
-0.020782	0.017581	-0.028979	-0.072653	-0.013100	0.018300	0.015700	-0.009187	-0.015760	-0.007460	-0.008940
-0.025459	-0.020782	-0.031833	-0.033257	-0.042100	-0.002800	0.026800	0.012845	0.012412	-0.017480	-0.018640
0.033089	-0.025459	-0.004652	0.027525	0.029300	-0.010500	0.000600	0.010273	-0.022824	-0.000238	0.006262
0.002896	0.033089	0.011657	0.028005	0.030200	0.010300	0.005400	0.004401	-0.011292	0.010482	0.017682
0.036314	0.002896	0.028522	0.061296	0.026200	0.000100	-0.009300	-0.013916	-0.012592	0.015255	0.001005
-0.014406	0.036314	0.021854	0.003167	-0.008000	0.003000	0.015000	0.011865	0.014934	0.005560	0.002390
0.004685	-0.014406	0.040040	0.084092	-0.006500	0.004800	0.019100	-0.016658	-0.022198	0.012377	0.012177
-0.023145	0.004685	-0.036504	-0.071890	-0.015300	0.005500	0.004300	-0.011792	-0.021556	-0.018292	-0.008132
0.032630	-0.023145	0.021024	0.075526	0.005900	-0.011600	0.009600	0.001734	-0.015493	0.013803	0.022513
-0.003753	0.032630	0.041481	0.052695	-0.002900	0.002900	0.001900	0.006394	0.007903	0.016755	0.007295
